Source,Source2,Exposure,Plant,N,Medazepam,clominorex,bupropion,Bupranolol,"3-(3,4-dichlorobenzyl)-4H-1-benzothiin-4-one","2,4-DB","2,4-Diamino-6-chloropyrimidine",Imidazole + Cl*,"4-(4-chlorophenoxy)-3,5-dimethyl-1H-pyrazole",4-CPA,ciproximide,seclazone,H-?-Chloro-Ala-OH,doxefazepam,cloxyquin,Metolazone,AE1300200,Moclobemide,N1-(3-chlorophenyl)acetamide,DG6650000,Arecoline + 2Cl*,2-Chlorobenzoic acid,Arecoline + 3Cl*,Valine + 2Cl*,Guanine + Cl*,Histamine + Cl*,"2-chloro-1,3,8-trihydroxy-6-(hydroxymethyl)-9,10-dihydroanthracene-9,10-dione",Val-Phe + Cl*,Ethychlozate,Guvacine + 2Cl*,"(1S,2R,3S,5S,6S,16E,18E,20R,21S)-11-Chloro-21-hydroxy-12,20-dimethoxy-2,5,16-trimethyl-8,23-dioxo-4,24-dioxa-9,22-diazatetracyclo[19.3.1.1~10,14~.0~3,5~]hexacosa-10(26),11,13,16,18-pentaen-6-yl 2-meth
ylpropanoate","1-Methyl-1,4-dihydronicotinamide + Cl*",N2-(4-chlorophenyl)thiophene-2-carboxamide,6-Chlorotryptophan,Chlortoluron,AL8225000,Carmustine,"2-Chloro-N-(2,6-diethylphenyl)acetamide","N2-({(1S,3S,4R,5R)-3-[(3-chloro-4-fluorobenzoyl)amino]-1,4,5-trihydroxycyclohexyl}carbonyl)-D-leucinamide","4-{5-[(3S)-1-(4-Chlorobenzyl)-3-pyrrolidinyl]-1,3,4-oxadiazol-2-yl}-N,N-dimethylaniline",Levodopa + Cl*,2-(2-chlorophenyl)-1H-indole,2-Amino-6-chloropurine,Pentanamide + Cl*,N5-[2-(4-chlorophenyl)-2-oxoethyl]-1-ethyl-3-methyl-4-nitro-1H-pyrazole-5-carboxamide,"4-{3-[(5-chloro-1,3-benzothiazol-2-yl)oxy]phenyl}morpholine","2-amino-5-chloro-cis,cis-muconic 6-semialdehyde",N-{6-[(7-chloro-4-quinazolinyl)oxy]-3-pyridinyl}-4-methoxybenzamide,Quinoclamine,6-Chloro-7-nitroquinoxaline,Dibutyl malate + Cl*,4-acetamindobutyric acid + 2Cl*,2-pyridone + Cl*,5-chloro-3-phenylbenzo[c]isoxazole,Val-Pro + Cl*,13S-hydroxyoctadecadienoic acid + 3Cl*,2-Pyrrolidone + 2Cl*,Valerolactam + Cl*,NSC 444,5-chlorocytosine,Val-Trp + 2Cl*,Lamotrigine,Valerolactam + 2Cl*,"9,12,13-Trihydroxy-10,15-octadecadienoic acid + Cl*",1-(3-Chloro-2-fluorophenyl)-3-(dimethylamino)prop-2-en-1-one,13(S)-HpOTrE + Cl*,(Z)-4-Chloro-N-(3-ethoxy-1-hydroxy-3-oxopropylidene)tryptophan,"2,4-Dichlorophenol",p-Chloroacetophenone,"2-[(2-chlorobenzyl)sulfanyl]-4,6-dimethylnicotinonitrile",Tyramine + Cl*,Acetyl proline + Cl*,n-butylamine + 2Cl*,2-Amino-5-chlorophenol,SJ5700000, 12-oxo-phytodienoic acid + Cl*,Leu-Pro + Cl*,Dibutyl sebacate + 2Cl*,1-Hydroperoxy-L-tryptophan + Cl*,Pinellic acid + 2Cl*,"1-[3-(3,4-dichlorophenoxy)-2-hydroxypropyl]piperidine-4-carboxamide",A-12(13)-EpODE + Cl*,Dopamine + 2Cl*,"N'-{6-[(5-chloro-3-pyridyl)oxy]-3-pyridyl}-N,N-dimethyliminoformamide",Phloionolic acid + 3Cl*,Fenclonine,Traumatic Acid + Cl*,Dopamine + 3Cl*,Dopamine + Cl*,Bis(2-chloroethyl)amine,3-Chlorotyrosine,N1-(1-benzyl-4-piperidyl)-4-chlorobenzene-1-sulfonamide,"3,5-Dichlorotyrosine"
Cl,Cl,"Chlorine, long",Euonymus,5,0,567985.4197,0,0,74130.70164,11813887.36,72332.17636666668,161652.9856666667,302120.4406,2201199.9002,167846.664,0,0.0,0.0,70291.4416,0.0,0.0,794590.2082,0.0,833752.7088,63843.58490666667,3953968.462,1561.186296666674,0,0,0,4531540.018933333,0,1805495.9180666667,0,23802232.898000002,0,0.0,603887.0909,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,65458.71764999999,0.0,0,187259.47036666662,2373.6426566666632,0.0,7939.51186333334,3607770.1505333334,33965.79223333334,20876643.3993,20088405.845333334,3339998.4217000003,34016.80383333334,0,365362.91416000004,11981025.044766668,0.0,5401998.31633,1757444.03466,9929463.089933332,0,0,880005.7850433334,0,0.0,0.0,101194271.76666665,24452551.6975,132101.27665666665,54802120.61833333,19279205.867633335,116198001.75033334,0.0,54235437.793900006,42619.59863333334,0.0,153016939.97477332,0,29505.591973333332,0,0,0,355043004.00166667,0.0,249779806.13503334
Cl,Cl,"Chlorine, long",Euonymus,6,1077788.2676,1362690.189,0,0,70039.07673,12104157.81,250491.74056666667,125382.55526666668,350887.8721,2197657.2792,137610.2361,83181.10823333333,0.0,0.0,557549.4035,0.0,0.0,726409.009,0.0,1479802.469,315489.42920666665,5615366.79,0,0,0,0,3397676.904933333,0,1117286.7010666667,0,5284427.524,0,0.0,994338.1757,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,447564.52375,0.0,0,11296.378366666671,774160.8944066667,0.0,9566.29364333333,3992344.4645333337,17222.313133333344,29635770.0293,24970798.945333336,3567745.7337,30427.643033333356,0,342485.10106,13069480.014766667,0.0,5485720.94533,3482698.76366,21758764.869933333,0,0,1445245.9645433333,0,0.0,0.0,308460853.3666667,23407133.8375,20154.125856666666,33709449.98833334,38146776.13763333,115376464.45033334,0.0,64967351.693900004,16259.20663333335,0.0,157134414.67477334,383883.80856666656,27514.514273333338,0,0,0,415901745.50166667,0.0,514506098.9350334
Cl,Cl,"Chlorine, long",Grass,4,5607224.1036,423959.3589,151250.39624666667,0,80277.24345,290164.3499,111733.48240000001,1782.65866666667,313285.0307,13020259.2018,665347.4615,4951652.531266667,0.0,0.0,1552278.1878666666,0.0,0.0,939102.098,0.0,11545686.88,19923210.917326666,9746180.477,1471415.1670166668,0,14089.434666666668,0,0,21172.858266666663,1044794.9818,0,0,0,0.0,5813991.983,0.0,0.0,0.0,0.0,0.0,0.0,23016955.607833333,0.0,0.0,34572.73739333333,0,0.0,0,0.0,52944650.82028666,0.0,0,370840.68749999994,78019.73269,0.0,21485.808483333327,45928939.2612,60099.41126666665,0,48726302.45166666,49493203.64893333,883127.882,0,746789.1024333334,17627007.280966666,0.0,17676352.59893333,173448167.18249667,114384605.86466667,0,0,11890531.513206666,0,0.0,0.0,274792.1288333333,78181733.8214,0,135961173.97910002,399103875.9212333,322578347.9673334,0.0,174577284.11696666,25127.075166666647,0.0,426952593.62757665,107389390.48833333,43870.98784333332,0,0,0,803143475.7516667,0.0,2690548594.6016665
Cl,Cl,"Chlorine, long",Grass,5,4253451.6986,412402.4168,93910.67354666666,0,73887.12446,279106.1972,86180.9076,0,230279.0439,12119201.9318,718282.901,3287977.884266667,0.0,0.0,1781740.2088666665,0.0,0.0,934961.3293,0.0,10860665.11,13201631.407326667,7036036.45,213430.67111666666,0,736344.5206666668,0,0,10936.455566666671,1112067.6608,0,0,0,0.0,5430715.23,0.0,0.0,0.0,0.0,0.0,0.0,19607863.647833332,0.0,0.0,21800.541693333333,0,0.0,0,0.0,50083891.65028667,0.0,0,381689.5042,395336.29718999995,0.0,13619.846343333338,80160574.8512,41088.80656666665,0,46561770.461666666,76440138.85893333,1017502.955,0,493667.81703333335,35965338.88096666,0.0,36014684.19893333,146411268.68249667,110272495.36466667,0,0,10425968.813206667,0,0.0,0.0,16874.427733333316,87680498.2114,0,161778786.1791,407524470.12123334,409438946.2673333,0.0,415588727.4169667,12156.191466666642,0.0,580347624.4275767,97638330.69833334,44091.328453333335,0,0,0,810388230.3516666,0.0,2596516692.6016665
Cl,Cl,"Chlorine, long",Grass,6,10194533.2896,439906.9954,0,0,67053.08614,244535.4879,85404.53410000002,0,328484.4526,10730756.071800001,399534.8909,3697246.445266667,0.0,0.0,1382405.5558666666,0.0,0.0,954709.3377,0.0,10305352.05,15181648.087326666,4767887.104,791459.5172166666,0,0,0,0,10175.43246666668,564955.371,0,0,0,0.0,3283771.138,0.0,0.0,0.0,0.0,0.0,0.0,16088563.457833335,0.0,0.0,16732.03429333333,0,0.0,0,0.0,52639244.65028667,0.0,0,476612.5447,69609.37799000001,0.0,10597.64655333334,28335284.9912,34360.65276666665,0,32821609.64166667,29701666.178933334,528249.6439,0,599838.2814333333,19484811.120966665,0.0,19534156.43893333,97662095.86249667,95876980.00466667,0,11386582.650000002,7687974.212206666,0,0.0,0.0,19052.387633333317,57403879.5414,0,67328794.7791,363943624.0212333,269807990.4673334,0.0,133025404.91696666,0,0.0,431515900.12757665,85312599.64833333,38313.690513333335,0,0,0,532920840.25166667,0.0,2280300113.6016665
Cl,Cl,"Chlorine, long",Nettle,4,0,321194.5593,0,0,4650113.754,201675.1969,12622219.267966667,4460061.235766666,2479827.051,2688818.9996666666,575941.8311,0,0.0,0.0,2953407.6568333334,0.0,0.0,14372397.65,0.0,5693115.346,4175143.1215033336,19935392.89,0,0,0,17334383.431333333,0,0,22682916.501366667,0,0,3798506.9747333336,0.0,5752854.174,0.0,0.0,0.0,0.0,0.0,0.0,5798677.487,0.0,0.0,22395.950133333317,0,0.0,3239796.6175333336,0.0,1059673.0882666667,0.0,0,0,30884798.6139,0.0,163990.02347666665,6899838.673633333,3885487.3642666666,8599128.399,105910245.64733334,6711853.7975,91942.25306666669,0,16410992.033133334,29843063.462366667,0.0,18447501.522826668,24243128.56410333,50323041.09066667,176927958.58766666,211255053.16333333,6469274.759633333,41922659.99566667,0.0,0.0,6449514.0857,42703652.801366664,1723017.2228866667,21996068.929033335,145482418.5833333,193911026.0762,0.0,129819439.50413334,0,0.0,342506981.05468667,31380983.185666665,47191.270950000006,0,0,4674110.998733333,1973550261.2003334,0.0,1406017219.967
Cl,Cl,"Chlorine, long",Nettle,5,0,548911.2632,0,0,11437871.01,304288.9408,3474551.3219666667,2566250.5887666666,1338600.535,1646179.3406666666,735006.9415,0,0.0,0.0,1208011.5718333335,0.0,0.0,10400865.34,0.0,19906871.24,7996307.953503333,18845745.54,186392.68958333333,0,0,21807287.491333332,0,0,11655362.991366666,0,0,930662.0227333333,0.0,7047200.604,0.0,0.0,0.0,0.0,0.0,0.0,15492203.098000001,0.0,0.0,0,0,0.0,10442491.906533333,0.0,1486563.3512666668,0.0,2698693.0436333334,540104.6562666667,66986362.433900006,0.0,0,11464731.236633334,1817708.6862666667,6136881.925,109552641.14733334,5664410.5795,407041.41116666666,0,37460945.54313333,29460409.852366664,0.0,14416104.442826666,68948307.18410333,176292132.29066667,76528365.17766666,2427775.253333334,6226339.093633333,42474803.825666666,0.0,0.0,13188033.7917,40274573.21136667,171300.41218666668,23208168.599033333,276498758.18333334,204141138.1762,0.0,220145609.80413333,0,0.0,348558153.05468667,46999727.66566667,20589.881260000002,160970.1997,0,0,1917476413.2003334,0.0,4416322973.967
Cl,Cl,"Chlorine, long",Nettle,6,0,490704.4472,0,0,2867493.981,289633.291,6997192.419966667,2394906.8307666667,1721436.245,1856391.9186666668,826949.8586,0,0.0,0.0,2094687.5048333332,0.0,0.0,15888749.33,0.0,18026479.82,3928963.2815033332,18918191.48,0,0,0,17240946.30133333,0,0,20204653.501366667,0,0,3022304.5287333336,0.0,7184186.083,0.0,0.0,0.0,0.0,0.0,0.0,6833962.193999999,0.0,0.0,0,0,0.0,10157106.236533333,0.0,903547.2482666667,0.0,627493.3894333333,316214.1845666666,43056557.403900005,0.0,85177.13107666666,4278449.578633333,2893677.8082666667,6183976.490999999,98384192.14733334,3425504.4565,0,0,22390712.503133334,22723677.502366666,0.0,11919993.572826667,43641517.064103335,166566118.79066667,32704774.167666666,1658351.1933333315,5213940.260633334,39893486.33566667,0.0,0.0,707714.6264000001,34126107.761366665,950586.9868866667,18394160.289033335,211600401.0833333,190354539.37620002,0.0,103221850.90413333,0,0.0,268393777.65468663,31523285.105666667,11521.491580000002,0,0,3344150.411733333,1666547209.2003334,0.0,4034894546.967
Cl,Cl,"Chlorine, short",Euonymus,1,0.0,697502.0858,20159.63025333333,0,0.0,170284.9518,0.0,35450.81856666667,1702284.174,0,0.0,0,0.0,0,0,14505286.56,0.0,0.0,0.0,0.0,34860.572106666674,77646.64214,2895.919336666673,0,0,0,7233.842333333334,0,54357.313466666674,0,0.0,547126.5803333332,0.0,161727.2943,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4254.599833333326,0.0,0.0,0,0.0,0,0.0,9230.4847,677.5000666666892,3581975.7579066665,0.0,4559.50309333334,0,0,0,0,339450.66459999996,43562.48763333334,0,70113.78405999999,74223.18086666668,0.0,47717.83533,84623.01215999998,0.0,0,0,0,0,0.0,294758891.74733335,0,0,0,0,0,24595.387133333308,0.0,0,129804.47373333332,0.0,0,0,42031.596893333335,224887.56030000004,0,0,927320.3646666671,0.0,1894574.1040333332
Cl,Cl,"Chlorine, short",Euonymus,2,0.0,715964.2164,87046.31351333333,0,0.0,200001.2398,0.0,43720.98876666666,1212615.721,0,0.0,0,0.0,0,0,12570409.04,0.0,0.0,0.0,0.0,35418.67930666667,90150.38269,7119.890286666676,0,0,0,3246.479333333322,0,360416.8359666667,0,0.0,588660.2213333333,0.0,399634.8222,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,58763.404366666684,0.0,0,0.0,65380.16528999999,0,3909958.086906667,0.0,9641.175703333334,0,5148.156633333332,0,0,337331.22729999997,56276.75753333335,0,80834.11306000002,122688.22276666669,0.0,11258.084000000003,90204.40435999999,0.0,0,0,0,0,0.0,191130601.14733332,0,0,0,0,0,122640.2655333333,0.0,0,154185.83103333335,0.0,3639.297503333335,0,43059.53324333334,0,0,0,5636005.078666667,0.0,5534339.881033333
Cl,Cl,"Chlorine, short",Euonymus,3,0.0,289809.0408,28224.104613333337,0,0.0,162733.686,0.0,32888.96406666668,897143.0219,0,0.0,0,0.0,0,0,14731830.69,0.0,0.0,0.0,0.0,17046.59741666667,96181.55271,2960.022616666676,0,0,0,113482.91583333333,0,114773.31266666664,0,0.0,468690.10723333334,0.0,345310.8792,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1100904.9601666667,0.0,0,0.0,0,0,3513394.9739066665,0.0,758.8646633333337,0,0,0,0,354894.484,56666.34903333333,0,52934.37396000001,87260.8123666667,0.0,23951.62305000001,96432.82905999999,0.0,0,0,14718.600603333332,0,0.0,136756159.44733334,0,888987.3225000001,0,3997465.821333333,0,11916.533733333315,0.0,491828.3265,9910.362533333333,0.0,0,0,39360.97793333334,15450.646000000037,0,0,0,0.0,9120468.635033334
Cl,Cl,"Chlorine, short",Euonymus,4,0.0,10353263.36,3685330.4958133334,0,0.0,0.0,16391.069466666697,12124.180066666668,1435613.83,1864.1747599999944,520549.352,0,0.0,1515341.4343666667,0,0.0,0,0.0,0.0,0.0,10124.355256666677,0.0,0,0,72928.35773333337,0,93379.96063333334,8139.633700000006,345302.2840666667,0,0.0,40096.18573333329,221048.6357,0.0,0,257956.1221,0,0,1366622.0579666663,0.0,0,0.0,0.0,0,1327430.3772,1092262.453,0,0.0,0,0.0,19563.59629,0,0,682010.6904,0,0,11747.256333333353,0,0,99658.11199999996,17375.08943333334,0,10024.94776000001,160318.23746666667,343697.1115,229031.95463,0.0,0.0,0,0.0,750419.6164433333,0,0.0,805204.8743333332,0,763367.2898,0,3250740.982333333,0,1900890.4593333332,0,563057.8672000001,12643.612033333338,0,2167513.7097733333,0,2355.3722333333353,0,0,0,15617762.751666667,32324963.556333333,8920755.346033333
Cl,Cl,"Chlorine, short",Euonymus,5,0.0,9980157.945,6462032.6378133325,0,0.0,0.0,29441.89506666668,37577.72786666667,1463355.521,22553.139909999998,413933.9467,0,0.0,1529631.8503666667,0,0.0,12927.27383333331,0.0,0.0,0.0,16144.000576666673,0.0,0,0,156820.5617333334,0,116807.63323333333,21638.656499999983,238686.87876666663,0,0.0,57194.26703333331,265245.8366,0.0,0,267456.2327,0,0,0,0.0,0,0.0,0.0,0,1365130.5522,1122854.316,0,0.0,0,0.0,25904.60759,0,0,773266.5681,0,0,37615.067433333345,0,0,106043.52149999997,56380.345433333336,0,26349.79396000001,468614.39436666673,403829.9694,509164.47193000006,0.0,0.0,0,0.0,800031.7923433334,0,0.0,43562040.917333335,185256519.76666665,1337391.3554999998,0,6891810.918333333,0,2865935.413333333,0,730429.7241000001,20114.97703333333,0,2827821.6877733334,0,4042.604973333335,0,0,0,17136919.25166667,27132617.466333333,10366237.475033334
Cl,Cl,"Chlorine, short",Euonymus,6,0.0,7526018.158,3837623.400813333,0,0.0,0.0,28637.82726666669,39866.04506666669,2082293.828,13236.536930000002,772249.0101,0,0.0,1096128.8763666668,0,0.0,6265.661933333322,0.0,0.0,0.0,14148.128186666669,0.0,0,0,1399.661633333424,0,110148.09473333333,33100.69649999999,597001.9421666666,0,0.0,62246.3759333333,261948.1203,0.0,0,275540.3959,0,0,0,0.0,0,0.0,0.0,0,1321934.3862,1116376.342,0,0.0,0,0.0,15092.726479999998,0,3889.9667766666535,737099.3585,0,0,44395.62803333334,122799.6263,0,89588.62969999993,60404.03423333334,0,27486.839860000007,790937.1704666667,391925.7802,801423.27093,0.0,0.0,0,0.0,793959.4611433333,0,0.0,7936114.187333332,0,1755162.7204999998,11770.515946666666,8286839.541333334,0,4085053.124333333,0,1143607.4289,37627.128933333326,0,3754606.1487733335,0,6020.646323333338,0,0,0,22688662.601666667,38133511.73633333,13929823.685033333
Cl,Cl,"Chlorine, short",Grass,1,0.0,393600.9752,10470959.934746666,0,0.0,204270.2253,0.0,69597.95656666666,2655803.29,4755547.2818,0.0,0,0.0,2642898.0891000004,0,2299832.391,0.0,0.0,0.0,0.0,351364.9987266667,190652.2712,17724.088776666664,0,0,0,59507.715533333336,415247.68196666666,2000107.0188000002,0,0.0,1300746.3665333334,0.0,2607340.328,0.0,0.0,0.0,0.0,0.0,0.0,130778.86283333332,0.0,0.0,449361.1314933333,0.0,0.0,1632539.4669000003,0.0,0,0.0,14308.277550000013,81330.30129999999,2229300.68179,0.0,0,1431811.2452000002,49409.31776666666,0,8288856.581666666,514233.42633333337,118658.00820000001,151313.60199999996,0,455733.23566666665,0.0,4352460.962933334,133818.11819666665,0.0,0,0,0,0,0.0,32115.815509999986,171794.25623333332,18395337.9714,2873.7816133333254,22933105.5691,626943.2742333335,45381866.53733333,0.0,5327591.4739666665,129948.24666666664,0.0,227273.50687666665,0,67996.41571333334,55113.20206666665,0,74819.40166666673,0,0.0,91195295.48166665
Cl,Cl,"Chlorine, short",Grass,2,0.0,975237.2998,313820.8586466667,0,0.0,210434.1844,0.0,48875.38736666666,2648118.501,7502449.4118,0.0,0,0.0,271059.07810000004,205425.45756666668,2461371.508,0.0,0.0,0.0,0.0,1172357.4873266667,1743686.62,45365.18707666666,0,0,0,0,3751.541066666672,1353532.3798,0,0.0,407153.10303333326,0.0,5184720.429,0.0,0.0,0.0,0.0,0.0,0.0,208950.76483333332,0.0,0.0,48200.46439333334,0.0,0.0,1762652.5939000002,0.0,0,0.0,1948727.34635,124993.90950000001,2413201.4397899997,0.0,0,4546221.8202,30823.219466666647,0,8352309.861666667,491215.4965333333,90925.84770000001,0,9854.920433333318,7289938.778966666,0.0,116542.55293333334,140127.66269666667,0.0,0,0,0,0,0.0,57471.14990999998,194370.74393333332,22454984.551400002,38931.12340333333,30205626.419099998,5281156.381233334,60172000.29733333,0.0,20982480.286966667,130162.03456666664,0.0,34019111.73757667,0,44604.13749333333,479717.80966666667,0,141002.8799666667,0,0.0,18837750.641666666
Cl,Cl,"Chlorine, short",Grass,3,0.0,850666.2172,469537.6235466667,0,0.0,234631.4762,0.0,56279.80906666667,1344656.766,6249148.4608,0.0,0,0.0,2913727.0571,0,2336478.88,0.0,0.0,0.0,0.0,798439.5545266666,1190075.731,41835.98066666666,0,0,0,0,14187.908966666684,1409912.5478,0,0.0,421122.9226333333,0.0,556921.8536,0.0,0.0,0.0,0.0,0.0,0.0,148512.80783333338,0.0,0.0,41906.26309333333,0.0,0.0,0,0.0,0,0.0,1445813.1453500001,0,2216204.03479,0.0,0,4086219.8212000006,49743.89296666665,0,6076897.082666666,508210.44683333335,133473.47780000002,0,10709.826233333326,6829370.271966666,0.0,1707716.4729333334,143847.09659666667,0.0,0,0,0,0,0.0,58290.43471,82142.87293333332,7667262.8914,30855.94510333333,26812500.6491,0,52700627.207333334,0.0,18406268.586966667,65292.203166666615,0.0,291101.9493766667,0,43154.19380333333,112159.57826666665,0,25022.793366666767,0,0.0,86830773.96166667
Cl,Cl,"Chlorine, short",Grass,4,0.0,1203212.645,3636770.2917466667,0,0.0,0.0,273.00950000001467,0,1027112.553,4504208.7998,3863554.039,0,0.0,713199.395,0,0.0,68387.43459999998,0.0,0.0,0.0,73523.99392666668,0.0,10885.806286666666,0,65851.73666666681,0,303407.48623333324,13557.915366666668,3562094.7928,0,0.0,48335.621333333314,244466.2848,0.0,0,253586.1808,0,0,0,0.0,0,0.0,0.0,23953.220993333336,0,1499942.077,0,0.0,0,0.0,16600.050250000015,0,93263.26329,990634.0038,0,727756.4747,9550.46576666666,0,18030410.441666666,209581.19853333337,9384.064600000012,0,0,9447447.650966667,331500.444,9496792.968933333,0.0,0.0,0,0.0,1009404.3322066667,0,0.0,14738.55150999999,8510.843133333314,14622035.8114,16409.193063333325,22385753.3091,5893454.884233333,33748376.957333334,0,8413252.809966667,0,461421.4219999998,49958634.88757667,0,9650.72010333333,0,0,0,268079530.1516667,4129679.575,114441746.20166665
Cl,Cl,"Chlorine, short",Grass,5,0.0,1175251.672,2265577.6327466667,0,0.0,0.0,2383.2539000000106,0,2596918.783,3556149.9998,3010027.965,0,0.0,662467.3757,0,0.0,72481.99939999997,0.0,0.0,0.0,24284.10832666667,0.0,14920.727756666667,0,0,0,253427.11523333334,7989.250166666679,2708568.7188,0,0.0,2075.2115333332913,256288.2562,0.0,0,238301.0747,0,0,0,0.0,0,0.0,0.0,12461.439093333334,0,1418348.124,0,0.0,0,0.0,30142.565250000014,0,6874.974679999999,929720.4681,0,1370105.2762000002,5665.626466666654,0,11112289.341666667,112452.31773333333,4264.0380000000005,0,0,9886098.390966667,333306.239,9935443.708933333,0.0,0.0,0,0.0,1015161.5302066668,0,0.0,4926.2677099999855,4943.83753333331,12844707.191399999,9203.940873333326,19081732.0891,5113970.007233333,26080130.447333332,0,5263570.036966667,1609.012066666619,1394363.3979999996,33898258.16757667,0,9020.495973333334,0,0,0,186906331.95166668,3356486.125,82978920.33166668
Cl,Cl,"Chlorine, short",Grass,6,0.0,1248775.607,1794469.1217466665,0,0.0,0.0,11647.650500000018,0,755617.4107,7804315.1958,5381503.731,10186.835666666651,0.0,786376.7841,0,0.0,72263.88990000001,0.0,0.0,0.0,627160.2902266667,0.0,5584.895946666664,0,57350.95166666666,0,219961.96453333335,18382.485366666675,5080044.4848,0,0.0,61077.17563333333,252096.202,0.0,0,270362.0968,0,0,0,0.0,0,0.0,0.0,29341.674393333335,0,1617635.646,0,0.0,0,0.0,23234.150450000016,17309.705299999972,3913.430939999991,1130404.409,2876.763983333338,3645142.5962,19587.603266666658,0,28542854.93166667,53773.149333333364,33432.62400000001,0,0,8001832.160966666,357375.2884,8051177.478933333,0.0,0.0,0,0.0,1052840.2892066666,0,0.0,22997.352209999983,15017.727833333309,22550531.961400002,13640.554563333339,30779354.6891,16942709.131233335,51958423.39733333,0,13352103.146966668,28054.28316666663,864034.0509999995,70689130.59757666,0,12245.88239333333,0,0,0,415533441.95166665,7117283.836,258553502.30166665
Cl,Cl,"Chlorine, short",Nettle,1,0.0,774012.5473,208968.66310666665,0,0.0,247438.3049,0.0,28066.33466666669,3202193.199,1068221.0846666666,0.0,0,0.0,2720126.531433333,0,2544576.986,0.0,0.0,0.0,0.0,0,676704.4792,3704.0993333333317,0,0,10662478.121333335,0,0,16150451.101366665,0,0.0,323099.7774333334,0.0,29884128.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2285.2872333333216,0.0,0.0,0,0.0,0,0.0,197295.29983333335,0,3686927.4999,0.0,0,5212100.554633332,0,0,3497845.7193333334,589771.0859,71457.06956666664,687259.1546666666,26042.493233333327,789089.6204666666,0.0,10227331.742826667,128747.21180333332,0.0,0,0,0,0,0.0,1535464.6887,694583.1562000001,27791988.411366664,0,104132835.48903333,0,157405334.1762,0.0,27143605.04413333,166258.2633,0.0,819603.2225866667,0,55325.884470000005,220633.09749999997,0,0,0,0.0,68404675.647
Cl,Cl,"Chlorine, short",Nettle,2,0.0,2000922.882,200685.91760666668,0,0.0,235099.608,0.0,27958.19596666668,4205915.395,45015.917066666676,0.0,0,0.0,3048453.4424333335,0,2307080.317,0.0,0.0,0.0,0.0,0,512033.0887,9182.63913333333,0,0,6384548.147333333,0,0,13347727.031366665,0,0.0,231407.6090333333,0.0,23284409.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,268702.77153333335,0,2390476.8709,0.0,0,6995960.1636333335,2446.840366666642,0,963348.2543333336,552996.2906,71296.63686666664,168965.4206666667,29641.26593333333,19195733.992366664,0.0,8258310.842826667,149146.94790333335,0.0,0,0,0,0,0.0,876353.6237,65739.1515,62254293.49136666,0,158162333.18903333,0,162619642.4762,0.0,32626635.764133334,115598.60559999995,0.0,621046.5189866667,0,42695.183170000004,1142375.1427,0,0,0,0.0,46162470.557000004
Cl,Cl,"Chlorine, short",Nettle,3,0.0,1007278.167,117494.09070666667,0,0.0,214140.6841,0.0,29585.285866666673,2267757.934,290531.73106666666,0.0,0,0.0,14028787.043433333,0,2344091.617,0.0,0.0,0.0,0.0,744.8111033333262,286096.5406,7060.857203333333,0,0,0,0,0,7814607.531366667,0,0.0,305872.3688333333,0.0,13260367.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,58935610.345633335,0,1654942.3309000002,0.0,0,4929991.180633333,14693.949066666653,0,0,497854.14559999993,84370.84336666667,0,36652.54613333334,16982480.722366665,0.0,6420459.947826667,161161.4383033333,0.0,0,0,626973.3683333333,0,0.0,598608.5207,79062.99909999999,60100037.70136666,2236.8253866666637,122738249.78903332,0,109823058.67619999,0.0,57104743.91413333,70931.90289999999,0.0,267482.01578666666,0,56114.230630000005,1120219.6307,0,0,0,0.0,30667477.507
Cl,Cl,"Chlorine, short",Nettle,4,0.0,707292.9349,405697.2831066667,0,0.0,0.0,51214.69546666666,0,7962158.454,337896.5379666667,10694289.41,0,0.0,3109595.5274333335,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,85404.63106666668,3316471.845333333,18886.521399999998,0,10467896.401366666,0,0.0,0,209815.7099,0.0,0,413192.7503,0,0,0,0.0,0,0.0,0.0,0,642749.2124666667,1950148.972,0,0.0,0,0.0,4953587.1636333335,0,0,67005573.11,0,3784474.743633333,0,0,13672417.157333335,0,0,0,0,49754070.01236667,488703.3583,49868065.75282667,0.0,0.0,58736830.07766667,0.0,784897.3349333333,0,0.0,194479.73079999996,272173.5385,123896229.61136666,0,319447223.28903335,761576.0283333336,269335962.2762,0,103102524.80413334,0,25074401.25963334,196298112.65468666,0,8554.52089,0,5343958.219666665,0,255516370.30033332,86362945.73166667,164306974.26700002
